002082,栋梁新材,铝,浙江,25.83
002083,孚日股份,纺织,山东,25.49
002084,海鸥卫浴,家居用品,广东,95.01
002085,万丰奥威,汽车配件,浙江,53.65
002086,东方海洋,渔业,山东,164.54
002087,新野纺织,纺织,河南,30.79
002088,鲁阳节能,矿物制品,山东,79.72
002089,新 海 宜,通信设备,江苏,72.46
002090,金智科技,软件服务,江苏,59.89
002091,江苏国泰,商贸代理,江苏,38.4
002092,中泰化学,化工原料,新疆,196.7
002093,国脉科技,电信运营,福建,346.97
002094,青岛金王,日用化工,山东,52.07
002095,生 意 宝,互联网,浙江,722.91
002096,南岭民爆,化工原料,湖南,73.07
002097,山河智能,工程机械,湖南,0.0
002098,浔兴股份,服饰,福建,54.93
002099,海翔药业,化学制药,浙江,24.15
002100,天康生物,饲料,新疆,32.26
002101,广东鸿图,机械基件,广东,42.54
002102,冠福股份,陶瓷,福建,101.04
002103,广博股份,文教休闲,浙江,75.18
002104,恒宝股份,元器件,江苏,54.69
002105,信隆实业,文教休闲,深圳,0.0
002106,莱宝高科,元器件,深圳,0.0
002107,沃华医药,中成药,山东,100.27
002108,沧州明珠,塑料,河北,50.28
002109,兴化股份,化工原料,陕西,0.0
002110,三钢闽光,普钢,福建,0.0
002111,威海广泰,航空,山东,86.89
002112,三变科技,电气设备,浙江,463.27
002113,天润控股,农药化肥,湖南,0.0
002114,罗平锌电,铅锌,云南,0.0
002115,三维通信,通信设备,浙江,399.58
002116,中国海诚,建筑施工,上海,31.72
002117,东港股份,广告包装,山东,83.38
002118,紫鑫药业,中成药,吉林,0.0
002119,康强电子,半导体,浙江,0.0
002120,新海股份,家居用品,浙江,80.72
002121,科陆电子,电器仪表,深圳,72.6
002122,天马股份,机械基件,浙江,164.24
002123,荣信股份,电气设备,辽宁,116.06
002124,天邦股份,饲料,浙江,104.3
002125,湘潭电化,化工原料,湖南,381.03
002126,银轮股份,汽车配件,浙江,33.29
002127,新民科技,纺织,江苏,1020.25
002128,露天煤业,煤炭开采,内蒙,34.86
002129,中环股份,半导体,天津,139.22
002130,沃尔核材,电气设备,深圳,23.77
002131,利欧股份,农用机械,浙江,76.52
002132,恒星科技,钢加工,河南,74.21
002133,广宇集团,全国地产,浙江,0.0
002134,天津普林,元器件,天津,0.0
002135,东南网架,建筑施工,浙江,142.21
002136,安 纳 达,化工原料,安徽,0.0
002137,麦达数字,元器件,深圳,2774.37
002138,顺络电子,元器件,深圳,39.57
002139,拓邦股份,元器件,深圳,69.77
002140,东华科技,建筑施工,安徽,60.68
002141,蓉胜超微,元器件,广东,0.0
002142,宁波银行,银行,浙江,8.05
002143,印纪传媒,影视音像,四川,103.1
002144,宏达高科,纺织,浙江,27.22
002145,中核钛白,化工原料,甘肃,0.0
002146,荣盛发展,全国地产,河北,18.16
002147,方圆支承,机械基件,安徽,0.0
002148,北纬通信,互联网,北京,0.0
002149,西部材料,小金属,陕西,0.0
002150,通润装备,机械基件,江苏,31.63
002151,北斗星通,通信设备,北京,0.0
002152,广电运通,电脑设备,广东,41.97
002153,石基信息,软件服务,北京,116.92
002154,报 喜 鸟,服饰,浙江,37.4
002155,湖南黄金,黄金,湖南,327.01
002156,通富微电,半导体,江苏,88.46
002157,正邦科技,饲料,江西,47.91
002158,汉钟精机,工程机械,上海,36.05
002159,三特索道,旅游景点,湖北,0.0
002160,常铝股份,铝,江苏,74.59
002161,远 望 谷,通信设备,深圳,3594.16
002162,悦心健康,医疗保健,上海,0.0
002163,中航三鑫,装修装饰,深圳,0.0
002164,宁波东力,电气设备,浙江,0.0
002165,红 宝 丽,化工原料,江苏,40.9
002166,莱茵生物,中成药,广西,82.01
002167,东方锆业,小金属,广东,0.0
002168,深圳惠程,电气设备,深圳,57.44
002169,智光电气,电气设备,广东,136.93
002170,芭田股份,农药化肥,深圳,64.26
002171,楚江新材,铜,安徽,142.46
002172,澳洋科技,化纤,江苏,83.49
002173,千足珍珠,农业综合,浙江,0.0
002174,游族网络,互联网,福建,54.34
002175,东方网络,电器仪表,广西,529.35
002176,江特电机,电气设备,江西,316.5
002177,御银股份,电脑设备,广东,94.33
002178,延华智能,建筑施工,上海,138.06
002179,中航光电,元器件,河南,40.83
002180,艾派克,电脑设备,广东,67.46
002181,粤 传 媒,出版业,广东,142.89
